,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
3261,Newbee,Hao,GEST The Challenge June,2014-06-16,2014-06-23,1271.1241940275022,1385.2234872053036,984.3675160774708,994.9483378931534
3262,Newbee,Mu,GEST The Challenge June,2014-06-16,2014-06-23,1271.1241940275022,1385.2234872053036,984.3675160774708,994.9483378931534
3263,Newbee,Xiao8,GEST The Challenge June,2014-06-16,2014-06-23,1271.1241940275022,1385.2234872053036,984.3675160774708,994.9483378931534
3264,Newbee,Banana,GEST The Challenge June,2014-06-16,2014-06-23,1271.1241940275022,1385.2234872053036,984.3675160774708,994.9483378931534
3265,Newbee,SanSheng,GEST The Challenge June,2014-06-16,2014-06-23,1271.1241940275022,1385.2234872053036,984.3675160774708,994.9483378931534
3266,Invictus Gaming,Luo,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372198,1265.3755462328702
3267,Invictus Gaming,Ferrari 430,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372198,1265.3755462328702
3268,Invictus Gaming,YYF,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372198,1265.3755462328702
3269,Invictus Gaming,ChuaN,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372198,1265.3755462328702
3270,Invictus Gaming,Faith,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,1157.9834270372198,1265.3755462328702
3271,Vici Gaming,Sylar,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,996.2520026588454,1039.458439551391
3272,Vici Gaming,Super,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,996.2520026588454,1039.458439551391
3273,Vici Gaming,Fy,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,996.2520026588454,1039.458439551391
3274,Vici Gaming,Fenrir,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,996.2520026588454,1039.458439551391
3275,LGD Gaming,Rabbit,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3276,LGD Gaming,Lin,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3277,LGD Gaming,Yao,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3278,LGD Gaming,DD,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3279,CIS Game,Black^,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,996.2520026588454,1039.458439551391
3280,CIS Game,Inflame,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,996.2520026588454,1039.458439551391
3281,CIS Game,June,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,996.2520026588454,1039.458439551391
3282,CIS Game,Ayo,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,996.2520026588454,1039.458439551391
3283,CIS Game,Demons,GEST The Challenge June,2014-06-16,2014-06-23,1139.660145446061,1179.156466830527,996.2520026588454,1039.458439551391
3284,DT^Club,XDD,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3285,DT^Club,Air,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3286,DT^Club,InJuly,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3287,DT^Club,Super (Su Peng),GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3288,DT^Club,DreamyU,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3289,TongFu,Red,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3290,TongFu,Lpc,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3291,TongFu,Kabu,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3292,Orange Esports,Dabeliuteef,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,930.5657477924475,913.8802603911856
3293,Orange Esports,WinteR,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,930.5657477924475,913.8802603911856
3294,Orange Esports,Ling,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,930.5657477924475,913.8802603911856
3295,Orange Esports,Sharky,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,930.5657477924475,913.8802603911856
3296,Arrow Gaming,Lance (Player),GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3297,Arrow Gaming,Ddz,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3298,Arrow Gaming,Xiangzai,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3299,Arrow Gaming,JoHnNy,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3300,Arrow Gaming,MoZuN,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3301,Titan,KYxY,GEST The Challenge June,2014-06-16,2014-06-23,1235.47337119173,1305.6588472648255,1197.7773253085875,1234.7514504381124
3302,Titan,YamateH,GEST The Challenge June,2014-06-16,2014-06-23,1235.47337119173,1305.6588472648255,1197.7773253085875,1234.7514504381124
3303,Titan,Ohaiyo,GEST The Challenge June,2014-06-16,2014-06-23,1235.47337119173,1305.6588472648255,1197.7773253085875,1234.7514504381124
3304,Titan,Net (player),GEST The Challenge June,2014-06-16,2014-06-23,1235.47337119173,1305.6588472648255,1197.7773253085875,1234.7514504381124
3305,Titan,XtiNcT,GEST The Challenge June,2014-06-16,2014-06-23,1235.47337119173,1305.6588472648255,1197.7773253085875,1234.7514504381124
3306,Pokerface,Febby,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,1101.9967896988412,1121.0756369820558
3307,Pokerface,JyU,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,1101.9967896988412,1121.0756369820558
3308,Pokerface,MP,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,1101.9967896988412,1121.0756369820558
3309,Pokerface,CyNiCaL,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,1101.9967896988412,1121.0756369820558
3310,Pokerface,Sky,GEST The Challenge June,2014-06-16,2014-06-23,1125.2985709667864,1168.9793012262019,1101.9967896988412,1121.0756369820558
3311,Scythe Gaming,Meracle,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3312,Scythe Gaming,Poloson,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3313,Scythe Gaming,Hana,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3314,Scythe Gaming,XFreedom,GEST The Challenge June,2014-06-16,2014-06-23,1029.1670024280097,1097.417146729734,1157.9834270372198,1265.3755462328702
3315,Mineski,Jacko,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3316,Mineski,Owa,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3317,Mineski,Bimbo,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3318,MiTH.Trust,LaKelz,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3319,MiTH.Trust,MyPro,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3320,MiTH.Trust,KyT,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3321,MiTH.Trust,Nokky,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3322,MiTH.Trust,Boombell,GEST The Challenge June,2014-06-16,2014-06-23,N/A,N/A,N/A,N/A
3323,MVP Phoenix,March,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1004.5644030448013,989.477825434172,1029.7789486161134,1074.3221140715282
3324,MVP Phoenix,QO,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1004.5644030448013,989.477825434172,1029.7789486161134,1074.3221140715282
3325,MVP Phoenix,Forev,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1004.5644030448013,989.477825434172,1029.7789486161134,1074.3221140715282
3326,MVP Phoenix,Reisen,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1004.5644030448013,989.477825434172,1029.7789486161134,1074.3221140715282
3327,MVP Phoenix,Heen,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1004.5644030448013,989.477825434172,1029.7789486161134,1074.3221140715282
3328,Team Zephyr,Corey,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1076.5649758122884,1085.837008960748,966.4826638918919,958.3679363046891
3329,Team Zephyr,Blitz,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1076.5649758122884,1085.837008960748,966.4826638918919,958.3679363046891
3330,Team Zephyr,SexyBamboe,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1076.5649758122884,1085.837008960748,966.4826638918919,958.3679363046891
3331,Team Zephyr,Eosin,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1076.5649758122884,1085.837008960748,966.4826638918919,958.3679363046891
3332,Team Zephyr,Purge (Kevin Godec),Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1076.5649758122884,1085.837008960748,966.4826638918919,958.3679363046891
3333,Rave,Jeyo,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,N/A,N/A,N/A,N/A
3334,Rave,RyOyr,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,N/A,N/A,N/A,N/A
3335,Rave,Cast,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,N/A,N/A,N/A,N/A
3336,Rave,Ninjaboogie,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,N/A,N/A,N/A,N/A
3337,Pokerface,Febby,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1085.1497890341516,1139.8060285764843,1126.1636934360622,1170.146016769766
3338,Pokerface,MP,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1085.1497890341516,1139.8060285764843,1126.1636934360622,1170.146016769766
3339,Pokerface,JyU,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1085.1497890341516,1139.8060285764843,1126.1636934360622,1170.146016769766
3340,Pokerface,CyNiCaL,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1085.1497890341516,1139.8060285764843,1126.1636934360622,1170.146016769766
3341,Pokerface,Sky,Korea Dota League Season 2 - Tier 1,2014-04-27,2014-06-15,1085.1497890341516,1139.8060285764843,1126.1636934360622,1170.146016769766
3342,Team DK,BurNIng,ECL 2014 Spring,2014-03-26,2014-06-15,1010.00517281247,1033.0427568714379,1197.6164626417635,1291.6716026852284
3343,Team DK,Mushi,ECL 2014 Spring,2014-03-26,2014-06-15,1010.00517281247,1033.0427568714379,1197.6164626417635,1291.6716026852284
3344,Team DK,Iceiceice,ECL 2014 Spring,2014-03-26,2014-06-15,1010.00517281247,1033.0427568714379,1197.6164626417635,1291.6716026852284
3345,Team DK,LaNm,ECL 2014 Spring,2014-03-26,2014-06-15,1010.00517281247,1033.0427568714379,1197.6164626417635,1291.6716026852284
3346,Invictus Gaming,Luo,ECL 2014 Spring,2014-03-26,2014-06-15,1000.1907502531819,1026.077312559023,1055.3271126696454,1091.8841660560145
3347,Invictus Gaming,Ferrari 430,ECL 2014 Spring,2014-03-26,2014-06-15,1000.1907502531819,1026.077312559023,1055.3271126696454,1091.8841660560145
3348,Invictus Gaming,YYF,ECL 2014 Spring,2014-03-26,2014-06-15,1000.1907502531819,1026.077312559023,1055.3271126696454,1091.8841660560145
3349,Invictus Gaming,ChuaN,ECL 2014 Spring,2014-03-26,2014-06-15,1000.1907502531819,1026.077312559023,1055.3271126696454,1091.8841660560145
3350,Invictus Gaming,Faith,ECL 2014 Spring,2014-03-26,2014-06-15,1000.1907502531819,1026.077312559023,1055.3271126696454,1091.8841660560145
3351,LGD Gaming,Rabbit,ECL 2014 Spring,2014-03-26,2014-06-15,1113.8835486239452,1151.5432261320934,1029.3683856438533,1098.0897622422524
3352,LGD Gaming,Yao,ECL 2014 Spring,2014-03-26,2014-06-15,1113.8835486239452,1151.5432261320934,1029.3683856438533,1098.0897622422524
3353,LGD Gaming,Icy,ECL 2014 Spring,2014-03-26,2014-06-15,1113.8835486239452,1151.5432261320934,1029.3683856438533,1098.0897622422524
3354,LGD Gaming,DD,ECL 2014 Spring,2014-03-26,2014-06-15,1113.8835486239452,1151.5432261320934,1029.3683856438533,1098.0897622422524
3355,TongFu.WanZhou,Q,ECL 2014 Spring,2014-03-26,2014-06-15,1008.3120803454348,1049.571994960891,N/A,N/A
3356,HyperGloryTeam,PrettyHaw,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1060.6256099857435,1107.751033448976
3357,HyperGloryTeam,Kaka,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1060.6256099857435,1107.751033448976
3358,HyperGloryTeam,Xtt,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1060.6256099857435,1107.751033448976
3359,HyperGloryTeam,ZSMJ,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1060.6256099857435,1107.751033448976
3360,Newbee,Hao,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3361,Newbee,Mu,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3362,Newbee,KingJ,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3363,Newbee,Xiao8,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3364,Newbee,Banana,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3365,New Element,Shiki,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3366,New Element,Garder,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3367,New Element,Xz,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,1257.241833856392,1362.9539038093021
3368,DT^Club,InJuly,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3369,DT^Club,Air,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3370,DT^Club,DreamyU,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3371,DT^Club,XDD,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3372,CIS Game,Black^,ECL 2014 Spring,2014-03-26,2014-06-15,1237.0578110966214,1361.217418562119,994.9915910049494,1023.7572191416945
3373,CIS Game,June,ECL 2014 Spring,2014-03-26,2014-06-15,1237.0578110966214,1361.217418562119,994.9915910049494,1023.7572191416945
3374,CIS Game,Inflame,ECL 2014 Spring,2014-03-26,2014-06-15,1237.0578110966214,1361.217418562119,994.9915910049494,1023.7572191416945
3375,CIS Game,Ayo,ECL 2014 Spring,2014-03-26,2014-06-15,1237.0578110966214,1361.217418562119,994.9915910049494,1023.7572191416945
3376,CNB.cn,Yxl,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3377,CNB.cn,Dogf1ghts,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3378,CNB.cn,Yim,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3379,CNB.cn,5400,ECL 2014 Spring,2014-03-26,2014-06-15,N/A,N/A,N/A,N/A
3380,Speed Gaming.cn,Jdh,ECL 2014 Spring,2014-03-26,2014-06-15,1113.8835486239452,1151.5432261320934,1029.3683856438533,1098.0897622422524
3381,Vici Gaming,Sylar,ECL 2014 Spring,2014-03-26,2014-06-15,1138.1737288846864,1209.2466991948572,1029.3683856438533,1098.0897622422524
3382,Vici Gaming,Super,ECL 2014 Spring,2014-03-26,2014-06-15,1138.1737288846864,1209.2466991948572,1029.3683856438533,1098.0897622422524
3383,Vici Gaming,ROtK,ECL 2014 Spring,2014-03-26,2014-06-15,1138.1737288846864,1209.2466991948572,1029.3683856438533,1098.0897622422524
3384,Vici Gaming,Fenrir,ECL 2014 Spring,2014-03-26,2014-06-15,1138.1737288846864,1209.2466991948572,1029.3683856438533,1098.0897622422524
3385,Vici Gaming,Fy,ECL 2014 Spring,2014-03-26,2014-06-15,1138.1737288846864,1209.2466991948572,1029.3683856438533,1098.0897622422524
3386,Top5 (page does not exist),PatSoul,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,N/A,N/A
3387,Mousesports,Pajkatt,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,1142.8683174400178,1200.2435630287303
3388,Mousesports,MSS,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,1142.8683174400178,1200.2435630287303
3389,Mousesports,PaS,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,1142.8683174400178,1200.2435630287303
3390,Mousesports,MiSeRy,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,1142.8683174400178,1200.2435630287303
3391,Team Liquid,Qojqva,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3392,Team Liquid,TC,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3393,Team Liquid,DeMoN,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3394,CNB e-Sports Club,4DR,American Dota League Season 2,2014-04-08,2014-06-03,1026.2858172259732,1032.2864989272175,1117.0817938659925,1185.1711483366566
3395,CNB e-Sports Club,Tavo,American Dota League Season 2,2014-04-08,2014-06-03,1026.2858172259732,1032.2864989272175,1117.0817938659925,1185.1711483366566
3396,CNB e-Sports Club,Nedbone,American Dota League Season 2,2014-04-08,2014-06-03,1026.2858172259732,1032.2864989272175,1117.0817938659925,1185.1711483366566
3397,CNB e-Sports Club,Baga,American Dota League Season 2,2014-04-08,2014-06-03,1026.2858172259732,1032.2864989272175,1117.0817938659925,1185.1711483366566
3398,Team eHug,Jigglebilly,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3399,Team eHug,Justin,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3400,Team eHug,Cak3z,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3401,Team eHug,Ima sheep(sux),American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3402,Team eHug,Pandaego,American Dota League Season 2,2014-04-08,2014-06-03,1296.6227281903089,1394.1981130895504,1135.454758629406,1215.664517682057
3403,Revenge eSports,Benjaz,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,954.4929951850585,968.4502660040074
3404,Revenge eSports,SmAsH,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,954.4929951850585,968.4502660040074
3405,Revenge eSports,MiHawk,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,954.4929951850585,968.4502660040074
3406,Revenge eSports,Masoku,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,954.4929951850585,968.4502660040074
3407,Revenge eSports,Mstco,American Dota League Season 2,2014-04-08,2014-06-03,982.5872091341015,1000.4457928221923,954.4929951850585,968.4502660040074
3408,No Earthspirit,Gudii,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1117.0817938659925,1185.1711483366566
3409,Osiris Gaming,Zyzz,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3410,Osiris Gaming,RyuUboruZ,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3411,Osiris Gaming,Guanzo,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3412,Isurus Gaming,DDX-,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3413,Isurus Gaming,Papita,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3414,Union Gaming,Iwo,American Dota League Season 2,2014-04-08,2014-06-03,1181.3021280699872,1223.9325562393221,1064.671889704884,1064.7620812571317
3415,Sneaky Nyx Assassins,USH,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1086.017346471538,1084.2897677251153
3416,Sneaky Nyx Assassins,Ixmike88,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1086.017346471538,1084.2897677251153
3417,Sneaky Nyx Assassins,FLUFFNSTUFF,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1086.017346471538,1084.2897677251153
3418,Sneaky Nyx Assassins,WhiteBeard,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1086.017346471538,1084.2897677251153
3419,Na`Vi North America,Sneyking,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1114.9384356716425,1123.8698600788762
3420,Na`Vi North America,Korok,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1114.9384356716425,1123.8698600788762
3421,Na`Vi North America,Brax,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1114.9384356716425,1123.8698600788762
3422,Na`Vi North America,Fogged,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1114.9384356716425,1123.8698600788762
3423,Na`Vi North America,1437,American Dota League Season 2,2014-04-08,2014-06-03,N/A,N/A,1114.9384356716425,1123.8698600788762
3424,Fluffy Bears (page does not exist),XBOCT,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,N/A,N/A,N/A,N/A
3425,Fluffy Bears (page does not exist),Dendi,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,N/A,N/A,N/A,N/A
3426,Fluffy Bears (page does not exist),ComeWithMe,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,N/A,N/A,N/A,N/A
3427,Fluffy Bears (page does not exist),Zizou,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,N/A,N/A,N/A,N/A
3428,Alliance,Loda,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166794,1149.0232692496893,1268.3650933626122
3429,Alliance,S4,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166794,1149.0232692496893,1268.3650933626122
3430,Alliance,AdmiralBulldog,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166794,1149.0232692496893,1268.3650933626122
3431,Alliance,EGM,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166794,1149.0232692496893,1268.3650933626122
3432,Alliance,Akke,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1110.964521791567,1197.3198203166794,1149.0232692496893,1268.3650933626122
3433,Fnatic,Era,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1142.7185250181428,1192.9092307438125,1141.7398837037326,1191.5864245901407
3434,Fnatic,H4nn1,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1142.7185250181428,1192.9092307438125,1141.7398837037326,1191.5864245901407
3435,Fnatic,Trixi,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1142.7185250181428,1192.9092307438125,1141.7398837037326,1191.5864245901407
3436,Fnatic,N0tail,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1142.7185250181428,1192.9092307438125,1141.7398837037326,1191.5864245901407
3437,Fnatic,Fly,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1142.7185250181428,1192.9092307438125,1141.7398837037326,1191.5864245901407
3438,Cloud9,EternaLEnVy,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1189.2147736447769,1245.9402089489915,1149.097653875091,1171.8554385595226
3439,Cloud9,SingSing,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1189.2147736447769,1245.9402089489915,1149.097653875091,1171.8554385595226
3440,Cloud9,BOne7,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1189.2147736447769,1245.9402089489915,1149.097653875091,1171.8554385595226
3441,Cloud9,Aui 2000,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1189.2147736447769,1245.9402089489915,1149.097653875091,1171.8554385595226
3442,Cloud9,Pieliedie,DreamHack Bucharest Invitational,2014-04-26,2014-04-27,1189.2147736447769,1245.9402089489915,1149.097653875091,1171.8554385595226
3443,4 Friends + Chrillee,Eresloco,Fragbite Masters 2014,2014-04-03,2014-04-26,1071.258955388001,1117.7852134507598,1081.3400151952023,1136.1493200652335
3444,4 Friends + Chrillee,Strangby,Fragbite Masters 2014,2014-04-03,2014-04-26,1071.258955388001,1117.7852134507598,1081.3400151952023,1136.1493200652335
3445,4 Friends + Chrillee,Chrillee,Fragbite Masters 2014,2014-04-03,2014-04-26,1071.258955388001,1117.7852134507598,1081.3400151952023,1136.1493200652335
3446,Fnatic,Era,Fragbite Masters 2014,2014-04-03,2014-04-26,1200.753571190251,1347.946300266969,1142.7185250181428,1192.9092307438125
3447,Fnatic,H4nn1,Fragbite Masters 2014,2014-04-03,2014-04-26,1200.753571190251,1347.946300266969,1142.7185250181428,1192.9092307438125
3448,Fnatic,Trixi,Fragbite Masters 2014,2014-04-03,2014-04-26,1200.753571190251,1347.946300266969,1142.7185250181428,1192.9092307438125
3449,Fnatic,N0tail,Fragbite Masters 2014,2014-04-03,2014-04-26,1200.753571190251,1347.946300266969,1142.7185250181428,1192.9092307438125
3450,Fnatic,Fly,Fragbite Masters 2014,2014-04-03,2014-04-26,1200.753571190251,1347.946300266969,1142.7185250181428,1192.9092307438125
3451,Meet Your Makers,Unicornxoxo,Fragbite Masters 2014,2014-04-03,2014-04-26,939.8586175939513,949.5406441868483,983.3329316243043,1002.9602915222165
3452,Meet Your Makers,Link,Fragbite Masters 2014,2014-04-03,2014-04-26,939.8586175939513,949.5406441868483,983.3329316243043,1002.9602915222165
3453,Meet Your Makers,MiGGel,Fragbite Masters 2014,2014-04-03,2014-04-26,939.8586175939513,949.5406441868483,983.3329316243043,1002.9602915222165
3454,Meet Your Makers,Ace,Fragbite Masters 2014,2014-04-03,2014-04-26,939.8586175939513,949.5406441868483,983.3329316243043,1002.9602915222165
