,team,player,bday,tour,start,end,startelo32,startelo64,endelo32,endelo64
1234,Natus Vincere,Puppey,1990-03-06,Alienware Cup,2013-06-16,2013-07-09,1091.6756533123544,1178.5262710109516,1241.1443589983862,1376.937251139771
1235,Natus Vincere,KuroKy,1992-10-28,Alienware Cup,2013-06-16,2013-07-09,1091.6756533123544,1178.5262710109516,1241.1443589983862,1376.937251139771
1236,Team Zenith,Iceiceice,1990-06-17,Alienware Cup,2013-06-16,2013-07-09,1183.632919580146,1270.35351524873,1121.728207608618,1200.3385751568433
1237,Team Zenith,Xy-,1991-12-27,Alienware Cup,2013-06-16,2013-07-09,1183.632919580146,1270.35351524873,1121.728207608618,1200.3385751568433
1238,Team Zenith,XFreedom,1993-05-10,Alienware Cup,2013-06-16,2013-07-09,1183.632919580146,1270.35351524873,1121.728207608618,1200.3385751568433
1239,Team Zenith,Ice (player),N/A,Alienware Cup,2013-06-16,2013-07-09,1183.632919580146,1270.35351524873,1121.728207608618,1200.3385751568433
1240,LGD Gaming,Sylar,1993-12-20,Alienware Cup,2013-06-16,2013-07-09,1032.8676584831123,1069.9468780226969,915.0333633989598,918.0320200208065
1241,LGD Gaming,Xiao8,1989-11-14,Alienware Cup,2013-06-16,2013-07-09,1032.8676584831123,1069.9468780226969,915.0333633989598,918.0320200208065
1242,LGD Gaming,Yao,1990-12-23,Alienware Cup,2013-06-16,2013-07-09,1032.8676584831123,1069.9468780226969,915.0333633989598,918.0320200208065
1243,LGD Gaming,DD,N/A,Alienware Cup,2013-06-16,2013-07-09,1032.8676584831123,1069.9468780226969,915.0333633989598,918.0320200208065
1244,RattleSnake,Luo,1990-10-25,Alienware Cup,2013-06-16,2013-07-09,992.8279170475688,1011.2492605449564,1060.500304122656,1103.1848193882709
1245,RattleSnake,Kabu,1992-07-16,Alienware Cup,2013-06-16,2013-07-09,992.8279170475688,1011.2492605449564,1060.500304122656,1103.1848193882709
1246,RattleSnake,Icy,1991-01-24,Alienware Cup,2013-06-16,2013-07-09,992.8279170475688,1011.2492605449564,1060.500304122656,1103.1848193882709
1247,RattleSnake,LaNm,1989-12-25,Alienware Cup,2013-06-16,2013-07-09,992.8279170475688,1011.2492605449564,1060.500304122656,1103.1848193882709
1248,RattleSnake,Sag,1987-12-07,Alienware Cup,2013-06-16,2013-07-09,992.8279170475688,1011.2492605449564,1060.500304122656,1103.1848193882709
1249,Invictus Gaming,Zhou,1990-06-14,Alienware Cup,2013-06-16,2013-07-09,961.7994352743925,977.4548515994433,915.0333633989598,918.0320200208065
1250,Invictus Gaming,Ferrari 430,1990-02-14,Alienware Cup,2013-06-16,2013-07-09,961.7994352743925,977.4548515994433,915.0333633989598,918.0320200208065
1251,Invictus Gaming,YYF,1987-02-03,Alienware Cup,2013-06-16,2013-07-09,961.7994352743925,977.4548515994433,915.0333633989598,918.0320200208065
1252,Invictus Gaming,Faith,1992-02-06,Alienware Cup,2013-06-16,2013-07-09,961.7994352743925,977.4548515994433,915.0333633989598,918.0320200208065
1253,Orange Esports,KYxY,1991-05-26,Alienware Cup,2013-06-16,2013-07-09,1214.3119111692463,1297.9646671640462,1121.4469613008196,1142.5857771939877
1254,Orange Esports,Mushi,1990-11-27,Alienware Cup,2013-06-16,2013-07-09,1214.3119111692463,1297.9646671640462,1121.4469613008196,1142.5857771939877
1255,Orange Esports,Ohaiyo,1993-03-31,Alienware Cup,2013-06-16,2013-07-09,1214.3119111692463,1297.9646671640462,1121.4469613008196,1142.5857771939877
1256,Orange Esports,XtiNcT,1988-10-16,Alienware Cup,2013-06-16,2013-07-09,1214.3119111692463,1297.9646671640462,1121.4469613008196,1142.5857771939877
1257,Orange Esports,Net (player),1991-10-13,Alienware Cup,2013-06-16,2013-07-09,1214.3119111692463,1297.9646671640462,1121.4469613008196,1142.5857771939877
1258,TongFu,Hao,1990-07-28,Alienware Cup,2013-06-16,2013-07-09,N/A,N/A,N/A,N/A
1259,TongFu,Mu,1989-12-24,Alienware Cup,2013-06-16,2013-07-09,N/A,N/A,N/A,N/A
1260,TongFu,KingJ,N/A,Alienware Cup,2013-06-16,2013-07-09,N/A,N/A,N/A,N/A
1261,TongFu,Banana,N/A,Alienware Cup,2013-06-16,2013-07-09,N/A,N/A,N/A,N/A
1262,TongFu,SanSheng,1989-06-13,Alienware Cup,2013-06-16,2013-07-09,N/A,N/A,N/A,N/A
1263,Alliance,Loda,1988-03-19,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1297.249367283389,1443.061766803005,1331.399647255568,1465.782945450462
1264,Alliance,S4,1992-04-01,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1297.249367283389,1443.061766803005,1331.399647255568,1465.782945450462
1265,Alliance,AdmiralBulldog,1990-12-19,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1297.249367283389,1443.061766803005,1331.399647255568,1465.782945450462
1266,Alliance,Akke,1988-05-26,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1297.249367283389,1443.061766803005,1331.399647255568,1465.782945450462
1267,Alliance,EGM,1991-06-04,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1297.249367283389,1443.061766803005,1331.399647255568,1465.782945450462
1268,Fnatic,Era,1995-09-03,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1083.5093056125882,1115.678560301213,1059.6086546984754,1082.5709578882233
1269,Fnatic,H4nn1,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1083.5093056125882,1115.678560301213,1059.6086546984754,1082.5709578882233
1270,Fnatic,Trixi,1989-12-28,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1083.5093056125882,1115.678560301213,1059.6086546984754,1082.5709578882233
1271,Fnatic,N0tail,1993-10-08,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1083.5093056125882,1115.678560301213,1059.6086546984754,1082.5709578882233
1272,Fnatic,Fly,1993-03-09,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1083.5093056125882,1115.678560301213,1059.6086546984754,1082.5709578882233
1273,Virtus.pro,Illidan,1991-08-13,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1089.3638955913325,1163.2888661178652,1049.3177880590176,1082.668637828351
1274,Virtus.pro,Crazy,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1089.3638955913325,1163.2888661178652,1049.3177880590176,1082.668637828351
1275,Virtus.pro,KSi,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1089.3638955913325,1163.2888661178652,1049.3177880590176,1082.668637828351
1276,Virtus.pro,ARS-ART,1988-08-12,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1089.3638955913325,1163.2888661178652,1049.3177880590176,1082.668637828351
1277,Virtus.pro,NS,1988-09-24,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1089.3638955913325,1163.2888661178652,1049.3177880590176,1082.668637828351
1278,Team Empire,Blowyourbrain,1992-10-03,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,880.7278439617764,826.1601503112336,1202.8969875448938,1278.229882766855
1279,Team Empire,Scandal,1991-12-04,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,880.7278439617764,826.1601503112336,1202.8969875448938,1278.229882766855
1280,Team Empire,LighTofHeaveN,1988-01-04,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,880.7278439617764,826.1601503112336,1202.8969875448938,1278.229882766855
1281,Mousesports,Black^,1993-05-27,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1134.9495814334352,1241.5722984887511,1204.7620536774907,1250.2571340337227
1282,Mousesports,Qojqva,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1134.9495814334352,1241.5722984887511,1204.7620536774907,1250.2571340337227
1283,Mousesports,PaS,1992-10-25,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1134.9495814334352,1241.5722984887511,1204.7620536774907,1250.2571340337227
1284,Mousesports,SyndereN,1989-12-24,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1134.9495814334352,1241.5722984887511,1204.7620536774907,1250.2571340337227
1285,Natus Vincere,XBOCT,1990-12-29,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1153.19773854104,1213.4354443255256,1205.6389879653177,1265.9971289544176
1286,Natus Vincere,Dendi,1989-12-30,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1153.19773854104,1213.4354443255256,1205.6389879653177,1265.9971289544176
1287,Natus Vincere,Funn1k,1992-11-16,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1153.19773854104,1213.4354443255256,1205.6389879653177,1265.9971289544176
1288,Natus Vincere,Puppey,1990-03-06,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1153.19773854104,1213.4354443255256,1205.6389879653177,1265.9971289544176
1289,Natus Vincere,KuroKy,1992-10-28,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1153.19773854104,1213.4354443255256,1205.6389879653177,1265.9971289544176
1290,4 Friends + Chrillee,Strangby,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,976.5170484913616,971.9449286362976
1291,4 Friends + Chrillee,Chrillee,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,976.5170484913616,971.9449286362976
1292,4 Friends + Chrillee,Matrim,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,976.5170484913616,971.9449286362976
1293,RoX.KIS,Solo,1990-08-07,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1294,RoX.KIS,Dread,1991-01-19,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1295,RoX.KIS,Yol,1999-05-13,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1296,RoX.KIS,VANSKOR,1995-01-20,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1297,Quantic Gaming,Silent,1992-12-03,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1135.2911301798254,1246.2643065178106,1060.8562038006244,1075.2051117936853
1298,Quantic Gaming,Funzii,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1135.2911301798254,1246.2643065178106,1060.8562038006244,1075.2051117936853
1299,Quantic Gaming,7ckngMad,1992-05-11,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1135.2911301798254,1246.2643065178106,1060.8562038006244,1075.2051117936853
1300,Quantic Gaming,Goblak,1988-12-04,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1135.2911301798254,1246.2643065178106,1060.8562038006244,1075.2051117936853
1301,Kaipi,EternaLEnVy,1991-07-02,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1045.156287750872,1091.2977117494952,1184.4485509635329,1299.0688623382068
1302,Kaipi,Garter,1991-09-26,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1045.156287750872,1091.2977117494952,1184.4485509635329,1299.0688623382068
1303,Kaipi,BOne7,1991-02-20,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1045.156287750872,1091.2977117494952,1184.4485509635329,1299.0688623382068
1304,Kaipi,ComeWithMe,1992-11-04,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1045.156287750872,1091.2977117494952,1184.4485509635329,1299.0688623382068
1305,Kaipi,Pieliedie,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1045.156287750872,1091.2977117494952,1184.4485509635329,1299.0688623382068
1306,TCM-Gaming,GoAudio,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1029.9237320882744,1084.382150282224,1060.8562038006244,1075.2051117936853
1307,Power Rangers,Chshrct,1990-09-05,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1308,Power Rangers,Zxc,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1309,Power Rangers,Moonlight,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1310,Power Rangers,KaHT,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1311,Oslik Gaming,Slander,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,1029.9237320882744,1084.382150282224,1060.8562038006244,1075.2051117936853
1312,ICCup,Jackal,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1313,ICCup,Resolut1on,1996-09-02,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1314,ICCup,Mag~,1990-05-10,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1315,ICCup,ALWAYSWANNAFLY,1991-03-06,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1316,ICCup,Wejustzik,1991-09-02,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1317,QPAD Red Pandas,Wagamama,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,992.8819345493058,984.4132602611655,948.0998978343002,919.1785730431516
1318,QPAD Red Pandas,SeleCT,1988-10-21,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,992.8819345493058,984.4132602611655,948.0998978343002,919.1785730431516
1319,QPAD Red Pandas,SingSing,1991-06-19,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,992.8819345493058,984.4132602611655,948.0998978343002,919.1785730431516
1320,QPAD Red Pandas,JerAx,1992-05-07,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,992.8819345493058,984.4132602611655,948.0998978343002,919.1785730431516
1321,QPAD Red Pandas,Mini,1993-09-08,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,992.8819345493058,984.4132602611655,948.0998978343002,919.1785730431516
1322,ZRAGE (page does not exist),Inkvizitor,N/A,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1323,ZRAGE (page does not exist),XaKoH,1990-07-13,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1324,ZRAGE (page does not exist),JotM,1993-02-26,StarLadder StarSeries Season 6,2013-05-19,2013-07-07,N/A,N/A,N/A,N/A
1325,Invictus Gaming,Zhou,1990-06-14,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1326,Invictus Gaming,Ferrari 430,1990-02-14,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1327,Invictus Gaming,YYF,1987-02-03,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1328,Invictus Gaming,Faith,1992-02-06,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1329,LGD Gaming,Sylar,1993-12-20,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1330,LGD Gaming,Yao,1990-12-23,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1331,LGD Gaming,Xiao8,1989-11-14,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1332,LGD Gaming,DD,N/A,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1333,Team DK,BurNIng,1988-04-02,Dota 2 Super League,2013-05-10,2013-07-06,1198.8829367401843,1243.945377711999,1018.0323214944383,1051.659040667675
1334,Team DK,Super,1993-01-04,Dota 2 Super League,2013-05-10,2013-07-06,1198.8829367401843,1243.945377711999,1018.0323214944383,1051.659040667675
1335,Team DK,ROtK,1992-03-13,Dota 2 Super League,2013-05-10,2013-07-06,1198.8829367401843,1243.945377711999,1018.0323214944383,1051.659040667675
1336,Team DK,QQQ,1985-09-19,Dota 2 Super League,2013-05-10,2013-07-06,1198.8829367401843,1243.945377711999,1018.0323214944383,1051.659040667675
1337,Team DK,MMY,1989-09-10,Dota 2 Super League,2013-05-10,2013-07-06,1198.8829367401843,1243.945377711999,1018.0323214944383,1051.659040667675
1338,Vici Gaming,ZSMJ,1990-01-11,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1339,Vici Gaming,Cty,1994-12-16,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1340,Vici Gaming,Xtt,N/A,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1341,Vici Gaming,Fy,1995-02-12,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1342,Vici Gaming,Fenrir,1989-01-18,Dota 2 Super League,2013-05-10,2013-07-06,1114.423422519648,1204.6662300205762,998.4289640210479,1013.9639154620646
1343,TongFu,Hao,1990-07-28,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1344,TongFu,Mu,1989-12-24,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1345,TongFu,KingJ,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1346,TongFu,Banana,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1347,TongFu,SanSheng,1989-06-13,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1348,For.Love,ZippO,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1349,RisingStars,Air,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1034.4509648698386,1115.5334904199046
1350,RisingStars,Mofi,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1034.4509648698386,1115.5334904199046
1351,RisingStars,XDD,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1034.4509648698386,1115.5334904199046
1352,RattleSnake,Luo,1990-10-25,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1061.7621473957886,1105.3369254333998
1353,RattleSnake,Kabu,1992-07-16,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1061.7621473957886,1105.3369254333998
1354,RattleSnake,Icy,1991-01-24,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1061.7621473957886,1105.3369254333998
1355,RattleSnake,LaNm,1989-12-25,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1061.7621473957886,1105.3369254333998
1356,RattleSnake,Sag,1987-12-07,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,1061.7621473957886,1105.3369254333998
1357,LGD International,Pajkatt,1992-09-19,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1358,LGD International,G,1992-04-16,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1359,LGD International,MiSeRy,1991-07-14,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1360,LGD International,Brax,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1361,LGD International,1437,N/A,Dota 2 Super League,2013-05-10,2013-07-06,N/A,N/A,N/A,N/A
1362,Orange Esports,KYxY,1991-05-26,Dota 2 Super League,2013-05-10,2013-07-06,1080.9435820588915,1137.0969451074384,1139.122888075207,1176.448389583117
1363,Orange Esports,Mushi,1990-11-27,Dota 2 Super League,2013-05-10,2013-07-06,1080.9435820588915,1137.0969451074384,1139.122888075207,1176.448389583117
1364,Orange Esports,Ohaiyo,1993-03-31,Dota 2 Super League,2013-05-10,2013-07-06,1080.9435820588915,1137.0969451074384,1139.122888075207,1176.448389583117
1365,Orange Esports,XtiNcT,1988-10-16,Dota 2 Super League,2013-05-10,2013-07-06,1080.9435820588915,1137.0969451074384,1139.122888075207,1176.448389583117
1366,Orange Esports,Net (player),1991-10-13,Dota 2 Super League,2013-05-10,2013-07-06,1080.9435820588915,1137.0969451074384,1139.122888075207,1176.448389583117
1367,Alliance,Loda,1988-03-19,DreamHack Summer 2013,2013-06-15,2013-06-17,1288.5523929753017,1359.68855848478,1307.0153969609069,1435.6763395218672
1368,Alliance,S4,1992-04-01,DreamHack Summer 2013,2013-06-15,2013-06-17,1288.5523929753017,1359.68855848478,1307.0153969609069,1435.6763395218672
1369,Alliance,AdmiralBulldog,1990-12-19,DreamHack Summer 2013,2013-06-15,2013-06-17,1288.5523929753017,1359.68855848478,1307.0153969609069,1435.6763395218672
1370,Alliance,EGM,1991-06-04,DreamHack Summer 2013,2013-06-15,2013-06-17,1288.5523929753017,1359.68855848478,1307.0153969609069,1435.6763395218672
1371,Alliance,Akke,1988-05-26,DreamHack Summer 2013,2013-06-15,2013-06-17,1288.5523929753017,1359.68855848478,1307.0153969609069,1435.6763395218672
1372,Team Dignitas,Aui 2000,1992-10-02,DreamHack Summer 2013,2013-06-15,2013-06-17,1161.804053553402,1218.874473387376,1145.4515469688447,1198.0160388110783
1373,Team Dignitas,Sneyking,1995-05-03,DreamHack Summer 2013,2013-06-15,2013-06-17,1161.804053553402,1218.874473387376,1145.4515469688447,1198.0160388110783
1374,Team Dignitas,UNiVeRsE,1989-10-11,DreamHack Summer 2013,2013-06-15,2013-06-17,1161.804053553402,1218.874473387376,1145.4515469688447,1198.0160388110783
1375,Team Dignitas,Fogged,1989-12-12,DreamHack Summer 2013,2013-06-15,2013-06-17,1161.804053553402,1218.874473387376,1145.4515469688447,1198.0160388110783
1376,Team Liquid,Korok,1993-09-02,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.534124204654,1255.8516733597264,1145.4515469688447,1198.0160388110783
1377,Team Liquid,TC,1992-04-04,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.534124204654,1255.8516733597264,1145.4515469688447,1198.0160388110783
1378,Team Liquid,BuLba,1991-07-10,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.534124204654,1255.8516733597264,1145.4515469688447,1198.0160388110783
1379,Team Liquid,FLUFFNSTUFF,1992-08-02,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.534124204654,1255.8516733597264,1145.4515469688447,1198.0160388110783
1380,Team Liquid,Ixmike88,1991-06-07,DreamHack Summer 2013,2013-06-15,2013-06-17,1174.534124204654,1255.8516733597264,1145.4515469688447,1198.0160388110783
1381,Natus Vincere,XBOCT,1990-12-29,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1299.1884023586463,1417.8017671381754
1382,Natus Vincere,Dendi,1989-12-30,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1299.1884023586463,1417.8017671381754
1383,Natus Vincere,Funn1k,1992-11-16,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1299.1884023586463,1417.8017671381754
1384,Natus Vincere,Puppey,1990-03-06,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1299.1884023586463,1417.8017671381754
1385,Natus Vincere,KuroKy,1992-10-28,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1299.1884023586463,1417.8017671381754
1386,Fnatic,Era,1995-09-03,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1068.4029531521146,1094.7529749282837
1387,Fnatic,H4nn1,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1068.4029531521146,1094.7529749282837
1388,Fnatic,Trixi,1989-12-28,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1068.4029531521146,1094.7529749282837
1389,Fnatic,N0tail,1993-10-08,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1068.4029531521146,1094.7529749282837
1390,Fnatic,Fly,1993-03-09,DreamHack Summer 2013,2013-06-15,2013-06-17,1327.405172997819,1498.7041634266134,1068.4029531521146,1094.7529749282837
1391,Evil Geniuses,Jeyo,1993-04-19,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
1392,Evil Geniuses,DeMoN,1990-07-08,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
1393,Evil Geniuses,SexyBamboe,1992-01-20,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
1394,Evil Geniuses,Fear,1988-02-19,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
1395,Evil Geniuses,Bdiz,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1126.1753313099132,1141.5216115241606,1113.528911263819,1154.4919427625666
1396,Mousesports,Black^,1993-05-27,DreamHack Summer 2013,2013-06-15,2013-06-17,1155.110805955328,1237.501038806212,1168.7853504605498,1257.681974884121
1397,Mousesports,BOne7,1991-02-20,DreamHack Summer 2013,2013-06-15,2013-06-17,1155.110805955328,1237.501038806212,1168.7853504605498,1257.681974884121
1398,Mousesports,SyndereN,1989-12-24,DreamHack Summer 2013,2013-06-15,2013-06-17,1155.110805955328,1237.501038806212,1168.7853504605498,1257.681974884121
1399,Mousesports,PaS,1992-10-25,DreamHack Summer 2013,2013-06-15,2013-06-17,1155.110805955328,1237.501038806212,1168.7853504605498,1257.681974884121
1400,Virtus.pro,Illidan,1991-08-13,DreamHack Summer 2013,2013-06-15,2013-06-17,1170.402514703448,1273.6255304359697,1146.2978964364968,1203.9605930047621
1401,Virtus.pro,Crazy,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1170.402514703448,1273.6255304359697,1146.2978964364968,1203.9605930047621
1402,Virtus.pro,KSi,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1170.402514703448,1273.6255304359697,1146.2978964364968,1203.9605930047621
1403,Virtus.pro,ARS-ART,1988-08-12,DreamHack Summer 2013,2013-06-15,2013-06-17,1170.402514703448,1273.6255304359697,1146.2978964364968,1203.9605930047621
1404,Virtus.pro,NS,1988-09-24,DreamHack Summer 2013,2013-06-15,2013-06-17,1170.402514703448,1273.6255304359697,1146.2978964364968,1203.9605930047621
1405,Quantic Gaming,Silent,1992-12-03,DreamHack Summer 2013,2013-06-15,2013-06-17,991.8234158077383,998.9633251132628,898.3398404560567,868.3069402905275
1406,Quantic Gaming,Funzii,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,991.8234158077383,998.9633251132628,898.3398404560567,868.3069402905275
1407,Quantic Gaming,Goblak,1988-12-04,DreamHack Summer 2013,2013-06-15,2013-06-17,991.8234158077383,998.9633251132628,898.3398404560567,868.3069402905275
1408,TCM-Gaming,GoAudio,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1208.7289950530105,1344.9781423510728,1032.642280253514,1069.467242287684
1409,4 Friends + Chrillee,Chrillee,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1035.2333017680235,1070.3039785949852,1034.7517588851492,1069.3431154674518
1410,4 Friends + Chrillee,Strangby,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1035.2333017680235,1070.3039785949852,1034.7517588851492,1069.3431154674518
1411,4 Friends + Chrillee,Matrim,N/A,DreamHack Summer 2013,2013-06-15,2013-06-17,1035.2333017680235,1070.3039785949852,1034.7517588851492,1069.3431154674518
