,team,player,position,tour,place,prize,start,end,startelo32,startelo64,startglickorating,startglickomu,startglickophi,startglickosigma,startglicko2rating,startglicko2mu,startglicko2phi,startglicko2sigma,endelo32,endelo64,endglickorating,endglickomu,endglickophi,endglickosigma,endglicko2rating,endglicko2mu,endglicko2phi,endglicko2sigma
660,OG,S4,3,Elimination Mode 3.0,1,"$12,000",2017-02-11,2017-02-17,1180.431796795994,1252.7886624860382,1822.4056978121691,2088.033998458287,,106.25132025844712,1880.6977487030626,1993.0760468705462,44.95131926699337,,1205.2434321196422,1278.8221481860594,1902.2217400414384,2123.7923460763627,,88.62824241396977,1887.9210644183568,1998.9977915880645,44.43069086788308,
661,OG,JerAx,4,Elimination Mode 3.0,1,"$12,000",2017-02-11,2017-02-17,1180.431796795994,1252.7886624860382,1822.4056978121691,2088.033998458287,,106.25132025844712,1880.6977487030626,1993.0760468705462,44.95131926699337,,1205.2434321196422,1278.8221481860594,1902.2217400414384,2123.7923460763627,,88.62824241396977,1887.9210644183568,1998.9977915880645,44.43069086788308,
662,OG,Fly,5,Elimination Mode 3.0,1,"$12,000",2017-02-11,2017-02-17,1180.431796795994,1252.7886624860382,1822.4056978121691,2088.033998458287,,106.25132025844712,1880.6977487030626,1993.0760468705462,44.95131926699337,,1205.2434321196422,1278.8221481860594,1902.2217400414384,2123.7923460763627,,88.62824241396977,1887.9210644183568,1998.9977915880645,44.43069086788308,
663,Alliance,Loda,1,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1003.9319208429503,998.2980505112438,1682.7551630614257,1853.650757670266,,68.3582378435361,1698.541077476001,1802.6492348836516,41.643262963060224,,1028.38868532781,1050.8444686473365,1696.9395889420412,1855.8789168121784,,63.575731148054956,1700.1892843280216,1804.1208778721336,41.57263741764479,
664,Alliance,Limmp,2,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1003.9319208429503,998.2980505112438,1682.7551630614257,1853.650757670266,,68.3582378435361,1698.541077476001,1802.6492348836516,41.643262963060224,,1028.38868532781,1050.8444686473365,1696.9395889420412,1855.8789168121784,,63.575731148054956,1700.1892843280216,1804.1208778721336,41.57263741764479,
665,Alliance,Jonassomfan,3,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1003.9319208429503,998.2980505112438,1682.7551630614257,1853.650757670266,,68.3582378435361,1698.541077476001,1802.6492348836516,41.643262963060224,,1028.38868532781,1050.8444686473365,1696.9395889420412,1855.8789168121784,,63.575731148054956,1700.1892843280216,1804.1208778721336,41.57263741764479,
666,Alliance,Handsken,4,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1003.9319208429503,998.2980505112438,1682.7551630614257,1853.650757670266,,68.3582378435361,1698.541077476001,1802.6492348836516,41.643262963060224,,1028.38868532781,1050.8444686473365,1696.9395889420412,1855.8789168121784,,63.575731148054956,1700.1892843280216,1804.1208778721336,41.57263741764479,
667,Alliance,EGM,5,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1003.9319208429503,998.2980505112438,1682.7551630614257,1853.650757670266,,68.3582378435361,1698.541077476001,1802.6492348836516,41.643262963060224,,1028.38868532781,1050.8444686473365,1696.9395889420412,1855.8789168121784,,63.575731148054956,1700.1892843280216,1804.1208778721336,41.57263741764479,
668,Ad Finem,Madara,1,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1040.8930217096301,1052.0624655829922,1654.7634016413162,1859.7499117828384,,81.99460405660885,1731.9763531909416,1838.732437116396,42.702433570181796,,1024.409847476454,1030.3216081647151,1652.2378143279968,1842.6016209979095,,76.14552266796507,1724.430929026282,1831.8437389957182,42.965123987774454,
669,Ad Finem,ThuG,2,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1040.8930217096301,1052.0624655829922,1654.7634016413162,1859.7499117828384,,81.99460405660885,1731.9763531909416,1838.732437116396,42.702433570181796,,1024.409847476454,1030.3216081647151,1652.2378143279968,1842.6016209979095,,76.14552266796507,1724.430929026282,1831.8437389957182,42.965123987774454,
670,Ad Finem,SkyLark,3,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1040.8930217096301,1052.0624655829922,1654.7634016413162,1859.7499117828384,,81.99460405660885,1731.9763531909416,1838.732437116396,42.702433570181796,,1024.409847476454,1030.3216081647151,1652.2378143279968,1842.6016209979095,,76.14552266796507,1724.430929026282,1831.8437389957182,42.965123987774454,
671,Ad Finem,Greece,4,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1040.8930217096301,1052.0624655829922,1654.7634016413162,1859.7499117828384,,81.99460405660885,1731.9763531909416,1838.732437116396,42.702433570181796,,1024.409847476454,1030.3216081647151,1652.2378143279968,1842.6016209979095,,76.14552266796507,1724.430929026282,1831.8437389957182,42.965123987774454,
672,Ad Finem,SsaSpartan,5,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,1040.8930217096301,1052.0624655829922,1654.7634016413162,1859.7499117828384,,81.99460405660885,1731.9763531909416,1838.732437116396,42.702433570181796,,1024.409847476454,1030.3216081647151,1652.2378143279968,1842.6016209979095,,76.14552266796507,1724.430929026282,1831.8437389957182,42.965123987774454,
673,Ninjas in Pyjamas,Era,1,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
674,Ninjas in Pyjamas,Qojqva,2,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
675,Ninjas in Pyjamas,Trixi,3,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
676,Ninjas in Pyjamas,H4nn1,4,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
677,Ninjas in Pyjamas,SyndereN,5,Elimination Mode 3.0,3,"$2,500",2017-02-11,2017-02-17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
678,Flipsid3 Tactics,Sedoy,1,Russian e-Sports Cup 2016,1,"$17,100",2016-04-09,2017-01-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Flipsid3 Tactics,Tmw,2,Russian e-Sports Cup 2016,1,"$17,100",2016-04-09,2017-01-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
680,Flipsid3 Tactics,Shachlo,3,Russian e-Sports Cup 2016,1,"$17,100",2016-04-09,2017-01-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
681,Flipsid3 Tactics,RodjER,4,Russian e-Sports Cup 2016,1,"$17,100",2016-04-09,2017-01-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
682,Flipsid3 Tactics,VANSKOR,5,Russian e-Sports Cup 2016,1,"$17,100",2016-04-09,2017-01-22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.702433570181796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
683,LGD Gaming,Ame,1,Dota2 Professional League Season 2 - Top,3,"$70,000",2016-09-23,2016-12-31,1043.1919792927436,1026.1483372204534,1453.0483054674992,1771.4672243253722,,127.36756754314919,1775.5775686794218,1886.946609661474,44.547616392820885,,1155.4078355410043,1220.6982995135702,1764.9930885591123,1934.6108940045976,,67.84712217819413,1802.6866000148402,1894.6094894501864,36.769155774138454,
684,LGD Gaming,Maybe,2,Dota2 Professional League Season 2 - Top,3,"$70,000",2016-09-23,2016-12-31,1043.1919792927436,1026.1483372204534,1453.0483054674992,1771.4672243253722,,127.36756754314919,1775.5775686794218,1886.946609661474,44.547616392820885,,1155.4078355410043,1220.6982995135702,1764.9930885591123,1934.6108940045976,,67.84712217819413,1802.6866000148402,1894.6094894501864,36.769155774138454,
685,LGD Gaming,Jixing,3,Dota2 Professional League Season 2 - Top,3,"$70,000",2016-09-23,2016-12-31,1043.1919792927436,1026.1483372204534,1453.0483054674992,1771.4672243253722,,127.36756754314919,1775.5775686794218,1886.946609661474,44.547616392820885,,1155.4078355410043,1220.6982995135702,1764.9930885591123,1934.6108940045976,,67.84712217819413,1802.6866000148402,1894.6094894501864,36.769155774138454,
686,LGD Gaming,Xz,4,Dota2 Professional League Season 2 - Top,3,"$70,000",2016-09-23,2016-12-31,1043.1919792927436,1026.1483372204534,1453.0483054674992,1771.4672243253722,,127.36756754314919,1775.5775686794218,1886.946609661474,44.547616392820885,,1155.4078355410043,1220.6982995135702,1764.9930885591123,1934.6108940045976,,67.84712217819413,1802.6866000148402,1894.6094894501864,36.769155774138454,
687,LGD Gaming,Victoria,5,Dota2 Professional League Season 2 - Top,3,"$70,000",2016-09-23,2016-12-31,1043.1919792927436,1026.1483372204534,1453.0483054674992,1771.4672243253722,,127.36756754314919,1775.5775686794218,1886.946609661474,44.547616392820885,,1155.4078355410043,1220.6982995135702,1764.9930885591123,1934.6108940045976,,67.84712217819413,1802.6866000148402,1894.6094894501864,36.769155774138454,
688,Newbee,Uuu9,1,Dota2 Professional League Season 2 - Top,1,"$238,000",2016-09-23,2016-12-31,1072.4116527619674,1006.083053833153,1590.8294004975048,1854.1669509763246,,105.33502019152796,1828.0609413814786,1931.2882971964232,41.290942325977795,,1227.6730406107943,1311.620508704827,1943.6051160301554,2025.0938483409568,,32.595492924320574,1877.6773170272415,1973.0342761143183,38.14278363483072,
689,Newbee,Sccc,2,Dota2 Professional League Season 2 - Top,1,"$238,000",2016-09-23,2016-12-31,1072.4116527619674,1006.083053833153,1590.8294004975048,1854.1669509763246,,105.33502019152796,1828.0609413814786,1931.2882971964232,41.290942325977795,,1227.6730406107943,1311.620508704827,1943.6051160301554,2025.0938483409568,,32.595492924320574,1877.6773170272415,1973.0342761143183,38.14278363483072,
690,Newbee,Kpii,3,Dota2 Professional League Season 2 - Top,1,"$238,000",2016-09-23,2016-12-31,1072.4116527619674,1006.083053833153,1590.8294004975048,1854.1669509763246,,105.33502019152796,1828.0609413814786,1931.2882971964232,41.290942325977795,,1227.6730406107943,1311.620508704827,1943.6051160301554,2025.0938483409568,,32.595492924320574,1877.6773170272415,1973.0342761143183,38.14278363483072,
691,Newbee,Faith,4,Dota2 Professional League Season 2 - Top,1,"$238,000",2016-09-23,2016-12-31,1072.4116527619674,1006.083053833153,1590.8294004975048,1854.1669509763246,,105.33502019152796,1828.0609413814786,1931.2882971964232,41.290942325977795,,1227.6730406107943,1311.620508704827,1943.6051160301554,2025.0938483409568,,32.595492924320574,1877.6773170272415,1973.0342761143183,38.14278363483072,
692,Newbee,Kaka,5,Dota2 Professional League Season 2 - Top,1,"$238,000",2016-09-23,2016-12-31,1072.4116527619674,1006.083053833153,1590.8294004975048,1854.1669509763246,,105.33502019152796,1828.0609413814786,1931.2882971964232,41.290942325977795,,1227.6730406107943,1311.620508704827,1943.6051160301554,2025.0938483409568,,32.595492924320574,1877.6773170272415,1973.0342761143183,38.14278363483072,
693,Vici Gaming,END,1,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
694,Vici Gaming,China,2,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
695,Vici Gaming,Yang,3,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
696,Vici Gaming,Fy,4,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
697,Vici Gaming,Ddc,5,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
698,Vici Gaming,Mikasa,2,Dota2 Professional League Season 2 - Top,7,"$35,000",2016-09-23,2016-12-31,1130.0015733377643,1197.2313946509403,1731.2841447511132,2018.9620320750541,,115.07115492957634,1726.2412739067795,1837.1720068163897,44.372293163844084,,1181.215924986046,1288.4435186686671,1761.0756169675471,1926.500621569493,,66.17000184077835,1729.5863952824736,1823.3546330186446,37.507295094468354,
699,Wings Gaming,China,1,Dota2 Professional League Season 2 - Top,10,"$35,000",2016-09-23,2016-12-31,1242.4659997447034,1397.1682803403396,1576.7708473859855,2086.860618184876,,204.03590831955614,1849.6569171498838,1957.795825652224,43.25556340093606,,1161.6540367601765,1210.558088904368,1678.9034452090605,2000.744596722522,,128.7364606053846,1829.637304762821,1940.0666270096247,44.17172889872149,
700,Wings Gaming,BLink,2,Dota2 Professional League Season 2 - Top,10,"$35,000",2016-09-23,2016-12-31,1242.4659997447034,1397.1682803403396,1576.7708473859855,2086.860618184876,,204.03590831955614,1849.6569171498838,1957.795825652224,43.25556340093606,,1161.6540367601765,1210.558088904368,1678.9034452090605,2000.744596722522,,128.7364606053846,1829.637304762821,1940.0666270096247,44.17172889872149,
701,Wings Gaming,China,3,Dota2 Professional League Season 2 - Top,10,"$35,000",2016-09-23,2016-12-31,1242.4659997447034,1397.1682803403396,1576.7708473859855,2086.860618184876,,204.03590831955614,1849.6569171498838,1957.795825652224,43.25556340093606,,1161.6540367601765,1210.558088904368,1678.9034452090605,2000.744596722522,,128.7364606053846,1829.637304762821,1940.0666270096247,44.17172889872149,
702,Wings Gaming,China,4,Dota2 Professional League Season 2 - Top,10,"$35,000",2016-09-23,2016-12-31,1242.4659997447034,1397.1682803403396,1576.7708473859855,2086.860618184876,,204.03590831955614,1849.6569171498838,1957.795825652224,43.25556340093606,,1161.6540367601765,1210.558088904368,1678.9034452090605,2000.744596722522,,128.7364606053846,1829.637304762821,1940.0666270096247,44.17172889872149,
703,Wings Gaming,Iceice,5,Dota2 Professional League Season 2 - Top,10,"$35,000",2016-09-23,2016-12-31,1242.4659997447034,1397.1682803403396,1576.7708473859855,2086.860618184876,,204.03590831955614,1849.6569171498838,1957.795825652224,43.25556340093606,,1161.6540367601765,1210.558088904368,1678.9034452090605,2000.744596722522,,128.7364606053846,1829.637304762821,1940.0666270096247,44.17172889872149,
704,IG Vitality,Paparazi?,1,Dota2 Professional League Season 2 - Top,2,"$105,000",2016-09-23,2016-12-31,1107.4504623262633,1160.8663399759187,1670.2054743922004,1975.734250664695,,122.21151050899789,1728.308806073471,1841.261038377832,45.18089292174433,,1169.3039930305993,1214.725274007437,1845.4701701581002,1928.534801973264,,33.225852726065504,1778.7458268140435,1871.2112021037296,36.98615011587446,
705,IG Vitality,Sakata,2,Dota2 Professional League Season 2 - Top,2,"$105,000",2016-09-23,2016-12-31,1107.4504623262633,1160.8663399759187,1670.2054743922004,1975.734250664695,,122.21151050899789,1728.308806073471,1841.261038377832,45.18089292174433,,1169.3039930305993,1214.725274007437,1845.4701701581002,1928.534801973264,,33.225852726065504,1778.7458268140435,1871.2112021037296,36.98615011587446,
706,IG Vitality,InJuly,3,Dota2 Professional League Season 2 - Top,2,"$105,000",2016-09-23,2016-12-31,1107.4504623262633,1160.8663399759187,1670.2054743922004,1975.734250664695,,122.21151050899789,1728.308806073471,1841.261038377832,45.18089292174433,,1169.3039930305993,1214.725274007437,1845.4701701581002,1928.534801973264,,33.225852726065504,1778.7458268140435,1871.2112021037296,36.98615011587446,
707,IG Vitality,China,4,Dota2 Professional League Season 2 - Top,2,"$105,000",2016-09-23,2016-12-31,1107.4504623262633,1160.8663399759187,1670.2054743922004,1975.734250664695,,122.21151050899789,1728.308806073471,1841.261038377832,45.18089292174433,,1169.3039930305993,1214.725274007437,1845.4701701581002,1928.534801973264,,33.225852726065504,1778.7458268140435,1871.2112021037296,36.98615011587446,
708,IG Vitality,Dogf1ghts,5,Dota2 Professional League Season 2 - Top,2,"$105,000",2016-09-23,2016-12-31,1107.4504623262633,1160.8663399759187,1670.2054743922004,1975.734250664695,,122.21151050899789,1728.308806073471,1841.261038377832,45.18089292174433,,1169.3039930305993,1214.725274007437,1845.4701701581002,1928.534801973264,,33.225852726065504,1778.7458268140435,1871.2112021037296,36.98615011587446,
709,FTD Club C,Sss,1,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
710,FTD Club C,China,2,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
711,FTD Club C,Liekkas,3,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
712,FTD Club C,???,4,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
713,FTD Club C,James,5,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
714,FTD Club C,China,1,Dota2 Professional League Season 2 - Top,8,"$35,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.18089292174433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
715,CDEC Gaming,Flyby,1,Dota2 Professional League Season 2 - Top,6,"$42,000",2016-09-23,2016-12-31,1084.368379213302,1177.1395916333354,1621.0646872488408,1924.1423500808867,,121.23106513281837,1696.9409517713748,1810.259791468942,45.32753587902692,,1078.2313518670737,1092.8602052528468,1663.2655402588985,1855.3724511071234,,76.84276433929001,1733.35672576112,1829.6901953704846,38.53338784374584,
716,CDEC Gaming,Shade,2,Dota2 Professional League Season 2 - Top,6,"$42,000",2016-09-23,2016-12-31,1084.368379213302,1177.1395916333354,1621.0646872488408,1924.1423500808867,,121.23106513281837,1696.9409517713748,1810.259791468942,45.32753587902692,,1078.2313518670737,1092.8602052528468,1663.2655402588985,1855.3724511071234,,76.84276433929001,1733.35672576112,1829.6901953704846,38.53338784374584,
717,CDEC Gaming,June,3,Dota2 Professional League Season 2 - Top,6,"$42,000",2016-09-23,2016-12-31,1084.368379213302,1177.1395916333354,1621.0646872488408,1924.1423500808867,,121.23106513281837,1696.9409517713748,1810.259791468942,45.32753587902692,,1078.2313518670737,1092.8602052528468,1663.2655402588985,1855.3724511071234,,76.84276433929001,1733.35672576112,1829.6901953704846,38.53338784374584,
718,CDEC Gaming,Sep,4,Dota2 Professional League Season 2 - Top,6,"$42,000",2016-09-23,2016-12-31,1084.368379213302,1177.1395916333354,1621.0646872488408,1924.1423500808867,,121.23106513281837,1696.9409517713748,1810.259791468942,45.32753587902692,,1078.2313518670737,1092.8602052528468,1663.2655402588985,1855.3724511071234,,76.84276433929001,1733.35672576112,1829.6901953704846,38.53338784374584,
719,CDEC Gaming,Demons,5,Dota2 Professional League Season 2 - Top,6,"$42,000",2016-09-23,2016-12-31,1084.368379213302,1177.1395916333354,1621.0646872488408,1924.1423500808867,,121.23106513281837,1696.9409517713748,1810.259791468942,45.32753587902692,,1078.2313518670737,1092.8602052528468,1663.2655402588985,1855.3724511071234,,76.84276433929001,1733.35672576112,1829.6901953704846,38.53338784374584,
720,Invictus Gaming,BurNIng,1,Dota2 Professional League Season 2 - Top,4,"$56,000",2016-09-23,2016-12-31,1007.264598009236,979.8196285073004,1472.119840963445,1761.6674394727022,,115.81903940370287,1695.058845903981,1808.676083852286,45.44689517932202,,1134.562842765015,1158.7217864341146,1697.2579787346638,1948.8424275909576,,100.63377954251757,1778.5465553249894,1878.3898323786934,39.93731082148164,
721,Invictus Gaming,Op,2,Dota2 Professional League Season 2 - Top,4,"$56,000",2016-09-23,2016-12-31,1007.264598009236,979.8196285073004,1472.119840963445,1761.6674394727022,,115.81903940370287,1695.058845903981,1808.676083852286,45.44689517932202,,1134.562842765015,1158.7217864341146,1697.2579787346638,1948.8424275909576,,100.63377954251757,1778.5465553249894,1878.3898323786934,39.93731082148164,
722,Invictus Gaming,Xxs,3,Dota2 Professional League Season 2 - Top,4,"$56,000",2016-09-23,2016-12-31,1007.264598009236,979.8196285073004,1472.119840963445,1761.6674394727022,,115.81903940370287,1695.058845903981,1808.676083852286,45.44689517932202,,1134.562842765015,1158.7217864341146,1697.2579787346638,1948.8424275909576,,100.63377954251757,1778.5465553249894,1878.3898323786934,39.93731082148164,
723,Invictus Gaming,BoBoKa,4,Dota2 Professional League Season 2 - Top,4,"$56,000",2016-09-23,2016-12-31,1007.264598009236,979.8196285073004,1472.119840963445,1761.6674394727022,,115.81903940370287,1695.058845903981,1808.676083852286,45.44689517932202,,1134.562842765015,1158.7217864341146,1697.2579787346638,1948.8424275909576,,100.63377954251757,1778.5465553249894,1878.3898323786934,39.93731082148164,
724,Invictus Gaming,Q,5,Dota2 Professional League Season 2 - Top,4,"$56,000",2016-09-23,2016-12-31,1007.264598009236,979.8196285073004,1472.119840963445,1761.6674394727022,,115.81903940370287,1695.058845903981,1808.676083852286,45.44689517932202,,1134.562842765015,1158.7217864341146,1697.2579787346638,1948.8424275909576,,100.63377954251757,1778.5465553249894,1878.3898323786934,39.93731082148164,
725,EHOME,Sylar,1,Dota2 Professional League Season 2 - Top,9,"$35,000",2016-09-23,2016-12-31,1209.0638105277494,1294.1335739469894,1727.382085258134,2044.5827300967915,,126.88025793546292,1811.414411553111,1918.5638947028667,42.85979325990229,,957.1639979699921,957.0154304064841,1660.8463891805525,1789.9721464784043,,51.650302919140714,1703.175421384503,1796.1044538830063,37.17161299940134,
726,EHOME,China,2,Dota2 Professional League Season 2 - Top,9,"$35,000",2016-09-23,2016-12-31,1209.0638105277494,1294.1335739469894,1727.382085258134,2044.5827300967915,,126.88025793546292,1811.414411553111,1918.5638947028667,42.85979325990229,,957.1639979699921,957.0154304064841,1660.8463891805525,1789.9721464784043,,51.650302919140714,1703.175421384503,1796.1044538830063,37.17161299940134,
727,EHOME,ELeVeN,3,Dota2 Professional League Season 2 - Top,9,"$35,000",2016-09-23,2016-12-31,1209.0638105277494,1294.1335739469894,1727.382085258134,2044.5827300967915,,126.88025793546292,1811.414411553111,1918.5638947028667,42.85979325990229,,957.1639979699921,957.0154304064841,1660.8463891805525,1789.9721464784043,,51.650302919140714,1703.175421384503,1796.1044538830063,37.17161299940134,
728,EHOME,LaNm,4,Dota2 Professional League Season 2 - Top,9,"$35,000",2016-09-23,2016-12-31,1209.0638105277494,1294.1335739469894,1727.382085258134,2044.5827300967915,,126.88025793546292,1811.414411553111,1918.5638947028667,42.85979325990229,,957.1639979699921,957.0154304064841,1660.8463891805525,1789.9721464784043,,51.650302919140714,1703.175421384503,1796.1044538830063,37.17161299940134,
729,EHOME,Garder,5,Dota2 Professional League Season 2 - Top,9,"$35,000",2016-09-23,2016-12-31,1209.0638105277494,1294.1335739469894,1727.382085258134,2044.5827300967915,,126.88025793546292,1811.414411553111,1918.5638947028667,42.85979325990229,,957.1639979699921,957.0154304064841,1660.8463891805525,1789.9721464784043,,51.650302919140714,1703.175421384503,1796.1044538830063,37.17161299940134,
730,LGD.Forever Young,Monet,1,Dota2 Professional League Season 2 - Top,5,"$49,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,1101.738827526159,1133.8668517334079,1654.121657513941,1859.114012558004,,81.99694201762519,1744.0231095108716,1846.4502276184064,40.97084724301391,
731,LGD.Forever Young,Super,2,Dota2 Professional League Season 2 - Top,5,"$49,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,1101.738827526159,1133.8668517334079,1654.121657513941,1859.114012558004,,81.99694201762519,1744.0231095108716,1846.4502276184064,40.97084724301391,
732,LGD.Forever Young,Yao,3,Dota2 Professional League Season 2 - Top,5,"$49,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,1101.738827526159,1133.8668517334079,1654.121657513941,1859.114012558004,,81.99694201762519,1744.0231095108716,1846.4502276184064,40.97084724301391,
733,LGD.Forever Young,Xiao8,4,Dota2 Professional League Season 2 - Top,5,"$49,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,1101.738827526159,1133.8668517334079,1654.121657513941,1859.114012558004,,81.99694201762519,1744.0231095108716,1846.4502276184064,40.97084724301391,
734,LGD.Forever Young,Lpc,5,Dota2 Professional League Season 2 - Top,5,"$49,000",2016-09-23,2016-12-31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,1101.738827526159,1133.8668517334079,1654.121657513941,1859.114012558004,,81.99694201762519,1744.0231095108716,1846.4502276184064,40.97084724301391,
735,Avalon Club,China,1,Dota2 ACE - Provisional,5,"$1,452",2016-10-16,2016-12-26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.85979325990229,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
